open_time,open_time UTC+7,open,high,low,close,volume,close_time,close_time UTC+7
1.54712E+12,2019-01-10 19:00:00,3738.01,3750,3707.07,3726.39,7258.93369,1.54714E+12,2019-01-10 23:00:00
1.54714E+12,2019-01-10 23:00:00,3726.79,3726.79,3540,3596.12,15136.60948,1.54715E+12,2019-01-11 03:00:00
1.54715E+12,2019-01-11 03:00:00,3596.73,3609.21,3574.64,3585.88,5214.816652,1.54716E+12,2019-01-11 07:00:00
1.54716E+12,2019-01-11 07:00:00,3585.88,3617.04,3557.52,3583.09,6000.034945,1.54718E+12,2019-01-11 11:00:00
1.54718E+12,2019-01-11 11:00:00,3583.05,3597,3546.36,3595.47,5760.318832,1.54719E+12,2019-01-11 15:00:00
1.54719E+12,2019-01-11 15:00:00,3595.47,3635,3562,3594,6741.017499,1.54721E+12,2019-01-11 19:00:00
1.54721E+12,2019-01-11 19:00:00,3593.57,3616.13,3569.16,3585.51,5803.916844,1.54722E+12,2019-01-11 23:00:00
1.54722E+12,2019-01-11 23:00:00,3586.49,3620.24,3582.5,3606.15,4500.472388,1.54724E+12,2019-01-12 03:00:00
1.54724E+12,2019-01-12 03:00:00,3606.36,3658,3465,3601.31,9532.894225,1.54725E+12,2019-01-12 07:00:00
1.54725E+12,2019-01-12 07:00:00,3601.31,3618.19,3533,3601.15,5242.896091,1.54727E+12,2019-01-12 11:00:00
1.54727E+12,2019-01-12 11:00:00,3600.64,3601.14,3567.31,3582.38,2608.472017,1.54728E+12,2019-01-12 15:00:00
1.54728E+12,2019-01-12 15:00:00,3582.09,3585.71,3559.5,3571.16,2577.735586,1.54729E+12,2019-01-12 19:00:00
1.54729E+12,2019-01-12 19:00:00,3571.89,3605,3530,3591.11,4979.266815,1.54731E+12,2019-01-12 23:00:00
1.54731E+12,2019-01-12 23:00:00,3591.11,3600,3572.19,3593.74,3162.369437,1.54732E+12,2019-01-13 03:00:00
1.54732E+12,2019-01-13 03:00:00,3592.79,3612.39,3563.01,3583.13,3429.188408,1.54734E+12,2019-01-13 07:00:00
1.54734E+12,2019-01-13 07:00:00,3584.1,3595,3564.41,3593.24,2812.553608,1.54735E+12,2019-01-13 11:00:00
1.54735E+12,2019-01-13 11:00:00,3593.27,3598.88,3575.84,3583.68,1758.081916,1.54737E+12,2019-01-13 15:00:00
1.54737E+12,2019-01-13 15:00:00,3583.68,3590.02,3571.7,3589.38,1759.021574,1.54738E+12,2019-01-13 19:00:00
1.54738E+12,2019-01-13 19:00:00,3589.28,3611.1,3560.26,3575.53,3572.384228,1.5474E+12,2019-01-13 23:00:00
1.5474E+12,2019-01-13 23:00:00,3576.32,3576.33,3441.3,3465.82,12738.29286,1.54741E+12,2019-01-14 03:00:00
1.54741E+12,2019-01-14 03:00:00,3465.03,3497.98,3454,3476.81,3745.423271,1.54742E+12,2019-01-14 07:00:00
1.54742E+12,2019-01-14 07:00:00,3477.56,3499.9,3467.02,3489.45,3411.762787,1.54744E+12,2019-01-14 11:00:00
1.54744E+12,2019-01-14 11:00:00,3489.43,3527.83,3487.52,3511.83,3891.676606,1.54745E+12,2019-01-14 15:00:00
1.54745E+12,2019-01-14 15:00:00,3511.73,3540,3485.02,3488.28,4601.260336,1.54747E+12,2019-01-14 19:00:00
1.54747E+12,2019-01-14 19:00:00,3488.8,3647,3487,3630.98,10357.49361,1.54748E+12,2019-01-14 23:00:00
1.54748E+12,2019-01-14 23:00:00,3630.98,3671.87,3611,3638.08,8262.047132,1.5475E+12,2019-01-15 03:00:00
1.5475E+12,2019-01-15 03:00:00,3638.74,3665,3590,3626.09,4710.970745,1.54751E+12,2019-01-15 07:00:00
1.54751E+12,2019-01-15 07:00:00,3626.08,3648.42,3623,3629.38,3259.296692,1.54752E+12,2019-01-15 11:00:00
1.54752E+12,2019-01-15 11:00:00,3629.38,3631.86,3610.12,3629.09,4103.127744,1.54754E+12,2019-01-15 15:00:00
1.54754E+12,2019-01-15 15:00:00,3629.09,3630.43,3578.07,3611.39,6320.081708,1.54755E+12,2019-01-15 19:00:00
1.54755E+12,2019-01-15 19:00:00,3612.1,3640.77,3580,3596.98,7495.892475,1.54757E+12,2019-01-15 23:00:00
1.54757E+12,2019-01-15 23:00:00,3597.31,3610.73,3583.5,3604.14,4392.118494,1.54758E+12,2019-01-16 03:00:00
1.54758E+12,2019-01-16 03:00:00,3604.14,3605,3516.62,3553.06,8567.480346,1.5476E+12,2019-01-16 07:00:00
1.5476E+12,2019-01-16 07:00:00,3553.06,3575.37,3543.51,3572.5,3210.965432,1.54761E+12,2019-01-16 11:00:00
1.54761E+12,2019-01-16 11:00:00,3572.55,3583.71,3552.25,3555.07,4070.574005,1.54763E+12,2019-01-16 15:00:00
1.54763E+12,2019-01-16 15:00:00,3556.04,3603.96,3553.96,3589.02,4318.060193,1.54764E+12,2019-01-16 19:00:00
1.54764E+12,2019-01-16 19:00:00,3589.08,3645,3574.93,3590.22,7027.976869,1.54765E+12,2019-01-16 23:00:00
1.54765E+12,2019-01-16 23:00:00,3591.16,3610,3560.2,3576.4,5476.122267,1.54767E+12,2019-01-17 03:00:00
1.54767E+12,2019-01-17 03:00:00,3576.6,3609,3561.81,3591.84,3376.481211,1.54768E+12,2019-01-17 07:00:00
1.54768E+12,2019-01-17 07:00:00,3591.84,3600.51,3551.16,3574.59,4305.182743,1.5477E+12,2019-01-17 11:00:00
1.5477E+12,2019-01-17 11:00:00,3574.57,3587.95,3568.16,3584,2850.277209,1.54771E+12,2019-01-17 15:00:00
1.54771E+12,2019-01-17 15:00:00,3583.73,3588.9,3530.39,3579.56,6117.619459,1.54773E+12,2019-01-17 19:00:00
1.54773E+12,2019-01-17 19:00:00,3580.3,3605,3558.87,3597.62,4964.026095,1.54774E+12,2019-01-17 23:00:00
1.54774E+12,2019-01-17 23:00:00,3597.17,3633,3573,3604.95,7268.811702,1.54776E+12,2019-01-18 03:00:00
1.54776E+12,2019-01-18 03:00:00,3604.15,3634.7,3590,3616.21,4249.52363,1.54777E+12,2019-01-18 07:00:00
1.54777E+12,2019-01-18 07:00:00,3613.32,3620,3594.35,3600.87,2482.934374,1.54778E+12,2019-01-18 11:00:00
1.54778E+12,2019-01-18 11:00:00,3600.87,3611.99,3585.7,3604.01,2847.026253,1.5478E+12,2019-01-18 15:00:00
1.5478E+12,2019-01-18 15:00:00,3604.01,3619.8,3590,3599.01,5612.144538,1.54781E+12,2019-01-18 19:00:00
1.54781E+12,2019-01-18 19:00:00,3599.08,3611.95,3576.68,3610.68,4770.18102,1.54783E+12,2019-01-18 23:00:00
1.54783E+12,2019-01-18 23:00:00,3611.09,3612.07,3565.75,3587.91,4494.284498,1.54784E+12,2019-01-19 03:00:00
1.54784E+12,2019-01-19 03:00:00,3588,3609.19,3585.98,3594.87,2506.876072,1.54786E+12,2019-01-19 07:00:00
1.54786E+12,2019-01-19 07:00:00,3594.87,3614.79,3594.23,3606.13,2529.42342,1.54787E+12,2019-01-19 11:00:00
1.54787E+12,2019-01-19 11:00:00,3605.04,3615,3600.72,3604.4,1663.609623,1.54788E+12,2019-01-19 15:00:00
1.54788E+12,2019-01-19 15:00:00,3604.42,3720,3604.01,3695.38,9061.349846,1.5479E+12,2019-01-19 19:00:00
1.5479E+12,2019-01-19 19:00:00,3695.78,3697.6,3681.84,3685.74,3300.443602,1.54791E+12,2019-01-19 23:00:00
1.54791E+12,2019-01-19 23:00:00,3685.64,3695.98,3662.2,3686.53,3722.67814,1.54793E+12,2019-01-20 03:00:00
1.54793E+12,2019-01-20 03:00:00,3686.56,3689.23,3665.3,3665.3,1894.073492,1.54794E+12,2019-01-20 07:00:00
1.54794E+12,2019-01-20 07:00:00,3665.75,3686,3655,3680.72,2383.707635,1.54796E+12,2019-01-20 11:00:00
1.54796E+12,2019-01-20 11:00:00,3681.31,3686,3668.3,3678.87,2090.059121,1.54797E+12,2019-01-20 15:00:00
1.54797E+12,2019-01-20 15:00:00,3678.2,3693.73,3572,3580,7266.796933,1.54799E+12,2019-01-20 19:00:00
1.54799E+12,2019-01-20 19:00:00,3580,3589.66,3475,3524.63,10474.49477,1.548E+12,2019-01-20 23:00:00
1.548E+12,2019-01-20 23:00:00,3524.57,3537.6,3511.2,3518,2850.546332,1.54801E+12,2019-01-21 03:00:00
1.54801E+12,2019-01-21 03:00:00,3517.99,3554.29,3510.28,3539.28,2836.333809,1.54803E+12,2019-01-21 07:00:00
1.54803E+12,2019-01-21 07:00:00,3539.26,3549.07,3520,3530.95,2662.271804,1.54804E+12,2019-01-21 11:00:00
1.54804E+12,2019-01-21 11:00:00,3530.85,3537,3501,3526.83,3133.44879,1.54806E+12,2019-01-21 15:00:00
1.54806E+12,2019-01-21 15:00:00,3526.82,3550,3516.35,3545.05,3547.933018,1.54807E+12,2019-01-21 19:00:00
1.54807E+12,2019-01-21 19:00:00,3545.07,3559.51,3518.32,3528.17,3756.517244,1.54809E+12,2019-01-21 23:00:00
1.54809E+12,2019-01-21 23:00:00,3528.16,3540.81,3520.9,3528.82,2671.367978,1.5481E+12,2019-01-22 03:00:00
1.5481E+12,2019-01-22 03:00:00,3528.78,3534.34,3475.5,3526.9,3872.898005,1.54812E+12,2019-01-22 07:00:00
1.54812E+12,2019-01-22 07:00:00,3526.88,3550,3514.43,3523,3061.219918,1.54813E+12,2019-01-22 11:00:00
1.54813E+12,2019-01-22 11:00:00,3523.66,3590.51,3500.04,3515.7,4164.778926,1.54814E+12,2019-01-22 15:00:00
1.54814E+12,2019-01-22 15:00:00,3516.58,3540,3434.85,3535.15,7542.076166,1.54816E+12,2019-01-22 19:00:00
1.54816E+12,2019-01-22 19:00:00,3535.15,3585,3520,3577.32,7136.308579,1.54817E+12,2019-01-22 23:00:00
1.54817E+12,2019-01-22 23:00:00,3577.33,3608.5,3560,3578.46,4858.602289,1.54819E+12,2019-01-23 03:00:00
1.54819E+12,2019-01-23 03:00:00,3578.89,3596.01,3561.94,3570.93,2573.457089,1.5482E+12,2019-01-23 07:00:00
1.5482E+12,2019-01-23 07:00:00,3570.41,3599.76,3566.24,3581.31,2268.435208,1.54822E+12,2019-01-23 11:00:00
1.54822E+12,2019-01-23 11:00:00,3582.07,3583.01,3556.62,3561.73,3023.782775,1.54823E+12,2019-01-23 15:00:00
1.54823E+12,2019-01-23 15:00:00,3561.75,3582.96,3551.92,3577.8,3714.151288,1.54824E+12,2019-01-23 19:00:00
1.54824E+12,2019-01-23 19:00:00,3577.8,3607.98,3543.99,3549.07,6063.402997,1.54826E+12,2019-01-23 23:00:00
1.54826E+12,2019-01-23 23:00:00,3549.09,3574.21,3533.39,3533.4,3912.383545,1.54827E+12,2019-01-24 03:00:00
1.54827E+12,2019-01-24 03:00:00,3533.4,3555,3514.5,3552.82,5956.686885,1.54829E+12,2019-01-24 07:00:00
1.54829E+12,2019-01-24 07:00:00,3552.97,3555,3529.22,3532.57,3031.400681,1.5483E+12,2019-01-24 11:00:00
1.5483E+12,2019-01-24 11:00:00,3532.57,3550.61,3531.76,3546.33,2729.306623,1.54832E+12,2019-01-24 15:00:00
1.54832E+12,2019-01-24 15:00:00,3546.47,3572.59,3532.6,3563.23,3832.786481,1.54833E+12,2019-01-24 19:00:00
1.54833E+12,2019-01-24 19:00:00,3562.15,3576.97,3547.09,3553.41,4198.465255,1.54835E+12,2019-01-24 23:00:00
1.54835E+12,2019-01-24 23:00:00,3553.44,3589,3543.26,3574.93,4087.283157,1.54836E+12,2019-01-25 03:00:00
1.54836E+12,2019-01-25 03:00:00,3574.78,3587.27,3553.88,3569.62,2947.008983,1.54837E+12,2019-01-25 07:00:00
1.54837E+12,2019-01-25 07:00:00,3569.07,3587.15,3565,3568.06,1849.528799,1.54839E+12,2019-01-25 11:00:00
1.54839E+12,2019-01-25 11:00:00,3568.06,3571.99,3551,3568.48,2281.90834,1.5484E+12,2019-01-25 15:00:00
1.5484E+12,2019-01-25 15:00:00,3568.48,3568.56,3522.51,3541.97,5317.637837,1.54842E+12,2019-01-25 19:00:00
1.54842E+12,2019-01-25 19:00:00,3541.97,3568.79,3536.95,3566.92,3283.557992,1.54843E+12,2019-01-25 23:00:00
1.54843E+12,2019-01-25 23:00:00,3566.44,3571,3540.35,3553.21,2885.294461,1.54845E+12,2019-01-26 03:00:00
1.54845E+12,2019-01-26 03:00:00,3553.21,3574,3546.89,3565.29,1990.419242,1.54846E+12,2019-01-26 07:00:00
1.54846E+12,2019-01-26 07:00:00,3566.69,3583,3561.17,3577,2365.345485,1.54848E+12,2019-01-26 11:00:00
1.54848E+12,2019-01-26 11:00:00,3578.07,3662.94,3567.6,3620.58,5040.086104,1.54849E+12,2019-01-26 15:00:00
1.54849E+12,2019-01-26 15:00:00,3620.37,3624.06,3587,3589.93,3745.221757,1.5485E+12,2019-01-26 19:00:00
1.5485E+12,2019-01-26 19:00:00,3589.93,3595.2,3545,3557.72,4235.229114,1.54852E+12,2019-01-26 23:00:00
1.54852E+12,2019-01-26 23:00:00,3558.01,3572.74,3553.79,3567.55,2638.751247,1.54853E+12,2019-01-27 03:00:00
1.54853E+12,2019-01-27 03:00:00,3567.55,3576.76,3562.01,3565.25,1451.898637,1.54855E+12,2019-01-27 07:00:00
1.54855E+12,2019-01-27 07:00:00,3565.62,3579,3539.16,3578.46,2656.956159,1.54856E+12,2019-01-27 11:00:00
1.54856E+12,2019-01-27 11:00:00,3578.46,3578.92,3554.18,3562.01,2154.589895,1.54858E+12,2019-01-27 15:00:00
1.54858E+12,2019-01-27 15:00:00,3562.77,3570.86,3526.41,3546.73,4753.003457,1.54859E+12,2019-01-27 19:00:00
1.54859E+12,2019-01-27 19:00:00,3546.17,3568,3486,3556.53,7945.543275,1.5486E+12,2019-01-27 23:00:00
1.5486E+12,2019-01-27 23:00:00,3557.31,3574.57,3543.07,3564.29,3139.314923,1.54862E+12,2019-01-28 03:00:00
1.54862E+12,2019-01-28 03:00:00,3563.69,3571.09,3546.03,3550.84,2086.190453,1.54863E+12,2019-01-28 07:00:00
1.54863E+12,2019-01-28 07:00:00,3550.05,3557.75,3477.47,3481.64,6488.346021,1.54865E+12,2019-01-28 11:00:00
1.54865E+12,2019-01-28 11:00:00,3481.65,3499.51,3405,3454.4,10414.79411,1.54866E+12,2019-01-28 15:00:00
1.54866E+12,2019-01-28 15:00:00,3453.72,3454.34,3410.02,3427.57,4864.430516,1.54868E+12,2019-01-28 19:00:00
1.54868E+12,2019-01-28 19:00:00,3427.59,3435.7,3380.27,3420.06,10171.138,1.54869E+12,2019-01-28 23:00:00
1.54869E+12,2019-01-28 23:00:00,3420.5,3435.7,3408.82,3424.39,5255.139545,1.54871E+12,2019-01-29 03:00:00
1.54871E+12,2019-01-29 03:00:00,3424.41,3445.99,3420.07,3434.15,3211.263206,1.54872E+12,2019-01-29 07:00:00
1.54872E+12,2019-01-29 07:00:00,3434,3443.45,3402.83,3406.18,3633.607304,1.54873E+12,2019-01-29 11:00:00
1.54873E+12,2019-01-29 11:00:00,3406.27,3414.68,3349.92,3366.41,7550.305634,1.54875E+12,2019-01-29 15:00:00
1.54875E+12,2019-01-29 15:00:00,3366.63,3403.23,3364.5,3385.32,5246.122475,1.54876E+12,2019-01-29 19:00:00
1.54876E+12,2019-01-29 19:00:00,3385.34,3428.27,3381,3426.62,5798.725491,1.54878E+12,2019-01-29 23:00:00
1.54878E+12,2019-01-29 23:00:00,3426.15,3442,3405.61,3419.44,4364.293722,1.54879E+12,2019-01-30 03:00:00
1.54879E+12,2019-01-30 03:00:00,3419.69,3434.94,3400,3411.04,2951.874351,1.54881E+12,2019-01-30 07:00:00
1.54881E+12,2019-01-30 07:00:00,3410.04,3427.67,3387.1,3420.34,3221.582195,1.54882E+12,2019-01-30 11:00:00
1.54882E+12,2019-01-30 11:00:00,3419.89,3447,3417.44,3428.83,3982.720111,1.54884E+12,2019-01-30 15:00:00
1.54884E+12,2019-01-30 15:00:00,3429.24,3447.9,3422.5,3429.25,3493.446215,1.54885E+12,2019-01-30 19:00:00
1.54885E+12,2019-01-30 19:00:00,3429.62,3476.36,3428.72,3464.01,7421.714034,1.54886E+12,2019-01-30 23:00:00
1.54886E+12,2019-01-30 23:00:00,3464.03,3478,3454.97,3458.77,3465.272873,1.54888E+12,2019-01-31 03:00:00
1.54888E+12,2019-01-31 03:00:00,3458.65,3469,3446.82,3458.18,2383.524815,1.54889E+12,2019-01-31 07:00:00
1.54889E+12,2019-01-31 07:00:00,3457.5,3489.2,3456.75,3465.32,3166.327927,1.54891E+12,2019-01-31 11:00:00
1.54891E+12,2019-01-31 11:00:00,3465.32,3480,3455.3,3476.57,2874.554394,1.54892E+12,2019-01-31 15:00:00
1.54892E+12,2019-01-31 15:00:00,3477.08,3477.08,3418.8,3427.81,12030.01833,1.54894E+12,2019-01-31 19:00:00
1.54894E+12,2019-01-31 19:00:00,3427.79,3444.88,3420.3,3436.56,4873.031391,1.54895E+12,2019-01-31 23:00:00
1.54895E+12,2019-01-31 23:00:00,3435.82,3443,3419.33,3434.28,3559.989931,1.54896E+12,2019-02-01 03:00:00
1.54896E+12,2019-02-01 03:00:00,3433.58,3449.58,3425.36,3434.1,3103.268276,1.54898E+12,2019-02-01 07:00:00
1.54898E+12,2019-02-01 07:00:00,3434.1,3440.15,3401.2,3418.5,4937.497366,1.54899E+12,2019-02-01 11:00:00
1.54899E+12,2019-02-01 11:00:00,3418.84,3428.51,3411,3420.03,3531.244505,1.54901E+12,2019-02-01 15:00:00
1.54901E+12,2019-02-01 15:00:00,3419.44,3477,3417.81,3459.18,5768.577257,1.54902E+12,2019-02-01 19:00:00
1.54902E+12,2019-02-01 19:00:00,3460.56,3479.99,3452.2,3463.02,4419.885487,1.54904E+12,2019-02-01 23:00:00
1.54904E+12,2019-02-01 23:00:00,3463.02,3488,3450,3474.52,3849.31742,1.54905E+12,2019-02-02 03:00:00
1.54905E+12,2019-02-02 03:00:00,3475.01,3486.63,3461.29,3462.07,2753.954124,1.54907E+12,2019-02-02 07:00:00
1.54907E+12,2019-02-02 07:00:00,3462.2,3471,3455.36,3465,2316.382495,1.54908E+12,2019-02-02 11:00:00
1.54908E+12,2019-02-02 11:00:00,3465.64,3469,3440.29,3453.55,2915.200803,1.54909E+12,2019-02-02 15:00:00
1.54909E+12,2019-02-02 15:00:00,3453.09,3481.59,3443.4,3477.67,3421.813079,1.54911E+12,2019-02-02 19:00:00
1.54911E+12,2019-02-02 19:00:00,3477.83,3479.74,3453.39,3457.56,2952.756138,1.54912E+12,2019-02-02 23:00:00
1.54912E+12,2019-02-02 23:00:00,3457.56,3479,3444.01,3468.19,2390.888772,1.54914E+12,2019-02-03 03:00:00
1.54914E+12,2019-02-03 03:00:00,3468.9,3526.4,3457.56,3504.77,3923.760713,1.54915E+12,2019-02-03 07:00:00
1.54915E+12,2019-02-03 07:00:00,3504.06,3511.09,3470,3482.58,3310.806729,1.54917E+12,2019-02-03 11:00:00
1.54917E+12,2019-02-03 11:00:00,3483.06,3486.86,3457.38,3462.54,2358.612938,1.54918E+12,2019-02-03 15:00:00
1.54918E+12,2019-02-03 15:00:00,3462.99,3474.94,3447.44,3463.7,3361.973111,1.5492E+12,2019-02-03 19:00:00
1.5492E+12,2019-02-03 19:00:00,3462.69,3473.44,3448.15,3463.5,3316.708609,1.54921E+12,2019-02-03 23:00:00
1.54921E+12,2019-02-03 23:00:00,3462.8,3468.99,3431.4,3445.6,3329.425383,1.54922E+12,2019-02-04 03:00:00
1.54922E+12,2019-02-04 03:00:00,3445.6,3466.55,3426,3458.11,4189.80962,1.54924E+12,2019-02-04 07:00:00
1.54924E+12,2019-02-04 07:00:00,3458.11,3471.84,3452.27,3458.28,3191.348412,1.54925E+12,2019-02-04 11:00:00
1.54925E+12,2019-02-04 11:00:00,3458.28,3467.78,3453.18,3463.02,2312.785735,1.54927E+12,2019-02-04 15:00:00
1.54927E+12,2019-02-04 15:00:00,3463.02,3484.88,3434.1,3436.04,5682.214708,1.54928E+12,2019-02-04 19:00:00
1.54928E+12,2019-02-04 19:00:00,3436.39,3461,3433.31,3459.65,3866.763935,1.5493E+12,2019-02-04 23:00:00
1.5493E+12,2019-02-04 23:00:00,3459.16,3475,3457.51,3469.03,3893.983798,1.54931E+12,2019-02-05 03:00:00
1.54931E+12,2019-02-05 03:00:00,3469.03,3475.79,3453.82,3463.22,4184.88452,1.54932E+12,2019-02-05 07:00:00
1.54932E+12,2019-02-05 07:00:00,3463.22,3471.86,3448.43,3463.91,4270.55788,1.54934E+12,2019-02-05 11:00:00
1.54934E+12,2019-02-05 11:00:00,3463.47,3471.89,3456.95,3464.42,4931.266063,1.54935E+12,2019-02-05 15:00:00
1.54935E+12,2019-02-05 15:00:00,3464.42,3478.97,3461.21,3469.91,3768.876237,1.54937E+12,2019-02-05 19:00:00
1.54937E+12,2019-02-05 19:00:00,3469.89,3471.68,3449.05,3460.44,4863.787476,1.54938E+12,2019-02-05 23:00:00
1.54938E+12,2019-02-05 23:00:00,3461.18,3468.17,3449.49,3463.81,4401.560352,1.5494E+12,2019-02-06 03:00:00
1.5494E+12,2019-02-06 03:00:00,3463.81,3472,3455.42,3471.59,3028.367022,1.54941E+12,2019-02-06 07:00:00
1.54941E+12,2019-02-06 07:00:00,3471.57,3482.72,3380,3423.35,11709.15111,1.54943E+12,2019-02-06 11:00:00
1.54943E+12,2019-02-06 11:00:00,3423.96,3426.83,3402.46,3424.77,3615.531306,1.54944E+12,2019-02-06 15:00:00
1.54944E+12,2019-02-06 15:00:00,3424.79,3424.79,3396.17,3399.82,4479.750818,1.54945E+12,2019-02-06 19:00:00
1.54945E+12,2019-02-06 19:00:00,3399.79,3422.02,3382.26,3422.02,5469.39747,1.54947E+12,2019-02-06 23:00:00
1.54947E+12,2019-02-06 23:00:00,3421.07,3434.59,3385.26,3398.39,7014.94184,1.54948E+12,2019-02-07 03:00:00
1.54948E+12,2019-02-07 03:00:00,3398.41,3409.26,3393.54,3405.37,3021.472304,1.5495E+12,2019-02-07 07:00:00
1.5495E+12,2019-02-07 07:00:00,3407,3414,3398.02,3413.12,2661.231252,1.54951E+12,2019-02-07 11:00:00
1.54951E+12,2019-02-07 11:00:00,3413.49,3420,3406,3412.15,2817.376271,1.54953E+12,2019-02-07 15:00:00
1.54953E+12,2019-02-07 15:00:00,3412.17,3426.45,3407.05,3408.05,4508.643062,1.54954E+12,2019-02-07 19:00:00
1.54954E+12,2019-02-07 19:00:00,3407.81,3413.16,3399,3407.03,3747.532524,1.54956E+12,2019-02-07 23:00:00
1.54956E+12,2019-02-07 23:00:00,3407.03,3412.24,3390,3399.55,3007.252532,1.54957E+12,2019-02-08 03:00:00
1.54957E+12,2019-02-08 03:00:00,3399.43,3403.31,3390.11,3398.4,1923.502997,1.54958E+12,2019-02-08 07:00:00
1.54958E+12,2019-02-08 07:00:00,3398.4,3407.78,3373.1,3404.08,3301.220925,1.5496E+12,2019-02-08 11:00:00
1.5496E+12,2019-02-08 11:00:00,3403.77,3411,3392.97,3394.78,2566.064959,1.54961E+12,2019-02-08 15:00:00
1.54961E+12,2019-02-08 15:00:00,3395.24,3450.5,3394.89,3430,7075.600647,1.54963E+12,2019-02-08 19:00:00
1.54963E+12,2019-02-08 19:00:00,3430,3512.8,3429,3507.34,8585.154167,1.54964E+12,2019-02-08 23:00:00
1.54964E+12,2019-02-08 23:00:00,3506.42,3733.58,3485.24,3668.3,21034.15812,1.54966E+12,2019-02-09 03:00:00
1.54966E+12,2019-02-09 03:00:00,3668.28,3669.99,3612,3659.04,5405.859199,1.54967E+12,2019-02-09 07:00:00
1.54967E+12,2019-02-09 07:00:00,3660.27,3667.89,3635,3646.45,3901.659505,1.54968E+12,2019-02-09 11:00:00
1.54968E+12,2019-02-09 11:00:00,3647.19,3666.46,3642.19,3660.86,3267.425875,1.5497E+12,2019-02-09 15:00:00
1.5497E+12,2019-02-09 15:00:00,3661.95,3677.32,3651.69,3662.02,5136.780478,1.54971E+12,2019-02-09 19:00:00
1.54971E+12,2019-02-09 19:00:00,3662.32,3680.02,3640,3645.02,5271.455929,1.54973E+12,2019-02-09 23:00:00
1.54973E+12,2019-02-09 23:00:00,3645.02,3655,3625.13,3652.19,3986.349157,1.54974E+12,2019-02-10 03:00:00
1.54974E+12,2019-02-10 03:00:00,3653.56,3673,3650,3665.18,3196.162775,1.54976E+12,2019-02-10 07:00:00
1.54976E+12,2019-02-10 07:00:00,3665.18,3674,3646.44,3654.84,2325.117778,1.54977E+12,2019-02-10 11:00:00
1.54977E+12,2019-02-10 11:00:00,3654.8,3660,3609.76,3632.12,4258.338887,1.54979E+12,2019-02-10 15:00:00
1.54979E+12,2019-02-10 15:00:00,3632.1,3647.95,3630.78,3638.34,3444.458652,1.5498E+12,2019-02-10 19:00:00
1.5498E+12,2019-02-10 19:00:00,3639.53,3642.78,3615.53,3626.6,4438.699047,1.54981E+12,2019-02-10 23:00:00
1.54981E+12,2019-02-10 23:00:00,3628.73,3655,3624.03,3645.69,4011.02629,1.54983E+12,2019-02-11 03:00:00
1.54983E+12,2019-02-11 03:00:00,3645.47,3684.99,3636,3680.06,4772.96198,1.54984E+12,2019-02-11 07:00:00
1.54984E+12,2019-02-11 07:00:00,3679.75,3684.9,3620.17,3623.11,5574.350415,1.54986E+12,2019-02-11 11:00:00
1.54986E+12,2019-02-11 11:00:00,3623.11,3638.73,3616.66,3635.64,2694.173087,1.54987E+12,2019-02-11 15:00:00
1.54987E+12,2019-02-11 15:00:00,3634.87,3644.16,3621,3626.16,3455.193843,1.54989E+12,2019-02-11 19:00:00
1.54989E+12,2019-02-11 19:00:00,3626.16,3657.2,3624.08,3643,5233.890746,1.5499E+12,2019-02-11 23:00:00
1.5499E+12,2019-02-11 23:00:00,3642.99,3648.64,3615.53,3643.95,4268.645948,1.54992E+12,2019-02-12 03:00:00
1.54992E+12,2019-02-12 03:00:00,3644.66,3649,3624.88,3631.05,3728.360532,1.54993E+12,2019-02-12 07:00:00
1.54993E+12,2019-02-12 07:00:00,3631.05,3632.82,3582.34,3624.04,5698.926707,1.54994E+12,2019-02-12 11:00:00
1.54994E+12,2019-02-12 11:00:00,3624.07,3634.19,3612.9,3625.49,3423.989453,1.54996E+12,2019-02-12 15:00:00
1.54996E+12,2019-02-12 15:00:00,3625.58,3627.5,3595.71,3611,4815.672752,1.54997E+12,2019-02-12 19:00:00
1.54997E+12,2019-02-12 19:00:00,3610.75,3638,3608.75,3620.03,5608.298401,1.54999E+12,2019-02-12 23:00:00
1.54999E+12,2019-02-12 23:00:00,3620.03,3667.6,3616.53,3640.95,5763.604366,1.55E+12,2019-02-13 03:00:00
1.55E+12,2019-02-13 03:00:00,3640.18,3654.94,3609,3631.46,4169.106551,1.55002E+12,2019-02-13 07:00:00
1.55002E+12,2019-02-13 07:00:00,3631.51,3642.88,3624,3640.52,3244.419385,1.55003E+12,2019-02-13 11:00:00
1.55003E+12,2019-02-13 11:00:00,3640.99,3670,3625.76,3634,5543.774492,1.55004E+12,2019-02-13 15:00:00
1.55004E+12,2019-02-13 15:00:00,3633.98,3638.2,3601.68,3613.79,5566.014093,1.55006E+12,2019-02-13 19:00:00
1.55006E+12,2019-02-13 19:00:00,3613.79,3626.15,3591.75,3595.1,4898.756029,1.55007E+12,2019-02-13 23:00:00
1.55007E+12,2019-02-13 23:00:00,3595.1,3615.5,3593.22,3602.95,4164.718996,1.55009E+12,2019-02-14 03:00:00
1.55009E+12,2019-02-14 03:00:00,3602.97,3613.78,3594.81,3609.4,2356.314653,1.5501E+12,2019-02-14 07:00:00
1.5501E+12,2019-02-14 07:00:00,3608.34,3626.4,3605.79,3612,3320.268161,1.55012E+12,2019-02-14 11:00:00
1.55012E+12,2019-02-14 11:00:00,3612.45,3625,3597.2,3605.11,3442.172031,1.55013E+12,2019-02-14 15:00:00
