open_time,open_time UTC+7,open,high,low,close,volume,close_time,close_time UTC+7
1.59097E+12,2020-06-01 07:00:00,9448.27,9619,9421.67,9513.22,20992.3877,1.59101E+12,2020-06-01 19:00:00
1.59101E+12,2020-06-01 19:00:00,9512.8,10380,9491.45,10200.77,55656.73926,1.59106E+12,2020-06-02 07:00:00
1.59106E+12,2020-06-02 07:00:00,10202.71,10228.99,10041.59,10115.56,45531.50667,1.5911E+12,2020-06-02 19:00:00
1.5911E+12,2020-06-02 19:00:00,10116.68,10190,9266,9518.04,63439.26648,1.59114E+12,2020-06-03 07:00:00
1.59114E+12,2020-06-03 07:00:00,9518.02,9622.01,9365.21,9618.57,22869.30227,1.59119E+12,2020-06-03 19:00:00
1.59119E+12,2020-06-03 19:00:00,9617.92,9690,9486.05,9666.24,23383.34267,1.59123E+12,2020-06-04 07:00:00
1.59123E+12,2020-06-04 07:00:00,9666.32,9687.93,9450,9622.08,24662.29084,1.59127E+12,2020-06-04 19:00:00
1.59127E+12,2020-06-04 19:00:00,9622.18,9881.63,9605,9789.06,32793.81013,1.59132E+12,2020-06-05 07:00:00
1.59132E+12,2020-06-05 07:00:00,9788.14,9854.75,9581,9696.6,27307.32952,1.59136E+12,2020-06-05 19:00:00
1.59136E+12,2020-06-05 19:00:00,9697.79,9755.82,9619.47,9621.16,20480.72053,1.5914E+12,2020-06-06 07:00:00
1.5914E+12,2020-06-06 07:00:00,9621.17,9699,9531.05,9693.85,17769.70357,1.59144E+12,2020-06-06 19:00:00
1.59144E+12,2020-06-06 19:00:00,9693.85,9735,9583.93,9666.3,14983.24733,1.59149E+12,2020-06-07 07:00:00
1.59149E+12,2020-06-07 07:00:00,9666.85,9717,9555,9575.59,15156.40062,1.59153E+12,2020-06-07 19:00:00
1.59153E+12,2020-06-07 19:00:00,9576.57,9802,9372.46,9746.99,42796.44777,1.59157E+12,2020-06-08 07:00:00
1.59157E+12,2020-06-08 07:00:00,9746.99,9800,9633,9742.69,21962.40709,1.59162E+12,2020-06-08 19:00:00
1.59162E+12,2020-06-08 19:00:00,9742.68,9800,9651,9782.01,18702.25703,1.59166E+12,2020-06-09 07:00:00
1.59166E+12,2020-06-09 07:00:00,9782,9877,9570,9721.24,24295.32433,1.5917E+12,2020-06-09 19:00:00
1.5917E+12,2020-06-09 19:00:00,9721.23,9829,9672,9772.43,21728.67696,1.59175E+12,2020-06-10 07:00:00
1.59175E+12,2020-06-10 07:00:00,9772.44,9810,9706.04,9729.6,15689.42293,1.59179E+12,2020-06-10 19:00:00
1.59179E+12,2020-06-10 19:00:00,9728.41,9992.72,9704.18,9885,31441.34005,1.59183E+12,2020-06-11 07:00:00
1.59183E+12,2020-06-11 07:00:00,9885.22,9964,9755.52,9788.57,26671.91342,1.59188E+12,2020-06-11 19:00:00
1.59188E+12,2020-06-11 19:00:00,9787.58,9796.29,9113,9280.4,67747.07131,1.59192E+12,2020-06-12 07:00:00
1.59192E+12,2020-06-12 07:00:00,9278.88,9516.95,9232.51,9495.6,25905.62289,1.59196E+12,2020-06-12 19:00:00
1.59196E+12,2020-06-12 19:00:00,9495.6,9557.12,9301,9465.13,24213.44404,1.59201E+12,2020-06-13 07:00:00
1.59201E+12,2020-06-13 07:00:00,9464.96,9477.18,9362.08,9405.1,13678.51164,1.59205E+12,2020-06-13 19:00:00
1.59205E+12,2020-06-13 19:00:00,9405.13,9494.73,9351,9473.34,14081.27321,1.59209E+12,2020-06-14 07:00:00
1.59209E+12,2020-06-14 07:00:00,9473.34,9480.99,9380,9426.34,9657.17087,1.59214E+12,2020-06-14 19:00:00
1.59214E+12,2020-06-14 19:00:00,9426.61,9438.71,9245,9342.1,20398.33574,1.59218E+12,2020-06-15 07:00:00
1.59218E+12,2020-06-15 07:00:00,9342.1,9370.81,8910.45,9117.69,46649.61601,1.59222E+12,2020-06-15 19:00:00
1.59222E+12,2020-06-15 19:00:00,9117.69,9495,9043.19,9426.02,39458.30869,1.59227E+12,2020-06-16 07:00:00
1.59227E+12,2020-06-16 07:00:00,9426.05,9582.05,9373.09,9509.94,26938.64881,1.59231E+12,2020-06-16 19:00:00
1.59231E+12,2020-06-16 19:00:00,9509.17,9589,9400,9525.59,25113.79812,1.59235E+12,2020-06-17 07:00:00
1.59235E+12,2020-06-17 07:00:00,9526.97,9535.43,9420,9478.61,16647.99688,1.5924E+12,2020-06-17 19:00:00
1.5924E+12,2020-06-17 19:00:00,9478.61,9565,9236.61,9465.14,31398.41427,1.59244E+12,2020-06-18 07:00:00
1.59244E+12,2020-06-18 07:00:00,9465.13,9489,9380,9432.67,14911.65218,1.59248E+12,2020-06-18 19:00:00
1.59248E+12,2020-06-18 19:00:00,9432.67,9445,9280,9386.32,22470.30158,1.59252E+12,2020-06-19 07:00:00
1.59252E+12,2020-06-19 07:00:00,9386.32,9438.3,9215.79,9385.84,25224.03506,1.59257E+12,2020-06-19 19:00:00
1.59257E+12,2020-06-19 19:00:00,9385.84,9423,9260,9310.23,20106.94862,1.59261E+12,2020-06-20 07:00:00
1.59261E+12,2020-06-20 07:00:00,9310.23,9380,9170.95,9325.87,16497.75718,1.59265E+12,2020-06-20 19:00:00
1.59265E+12,2020-06-20 19:00:00,9325.87,9395,9232.33,9358.95,13831.3082,1.5927E+12,2020-06-21 07:00:00
1.5927E+12,2020-06-21 07:00:00,9358.95,9422,9331,9358.5,11886.96809,1.59274E+12,2020-06-21 19:00:00
1.59274E+12,2020-06-21 19:00:00,9358.5,9393,9281.54,9294.69,12429.95815,1.59278E+12,2020-06-22 07:00:00
1.59278E+12,2020-06-22 07:00:00,9294.69,9473.03,9277.09,9459.4,20689.02414,1.59283E+12,2020-06-22 19:00:00
1.59283E+12,2020-06-22 19:00:00,9459.84,9780,9442.51,9685.69,37206.4442,1.59287E+12,2020-06-23 07:00:00
1.59287E+12,2020-06-23 07:00:00,9685.69,9720,9577.03,9633.16,21868.06183,1.59291E+12,2020-06-23 19:00:00
1.59291E+12,2020-06-23 19:00:00,9634.09,9695,9590,9624.89,19162.96755,1.59296E+12,2020-06-24 07:00:00
1.59296E+12,2020-06-24 07:00:00,9624.33,9670,9313,9331.32,29115.31777,1.593E+12,2020-06-24 19:00:00
1.593E+12,2020-06-24 19:00:00,9331.32,9430,9208,9296.49,32456.24369,1.59304E+12,2020-06-25 07:00:00
1.59304E+12,2020-06-25 07:00:00,9298.33,9332.94,9009.69,9255.49,34555.52205,1.59309E+12,2020-06-25 19:00:00
1.59309E+12,2020-06-25 19:00:00,9255.79,9340,9160.03,9249.49,21276.0971,1.59313E+12,2020-06-26 07:00:00
1.59313E+12,2020-06-26 07:00:00,9249.49,9298,9091.55,9189.38,25661.81071,1.59317E+12,2020-06-26 19:00:00
1.59317E+12,2020-06-26 19:00:00,9189.38,9232.5,9045.45,9162.21,24630.48756,1.59322E+12,2020-06-27 07:00:00
1.59322E+12,2020-06-27 07:00:00,9162.21,9196.24,9105,9159.97,13178.46682,1.59326E+12,2020-06-27 19:00:00
1.59326E+12,2020-06-27 19:00:00,9159.97,9178.16,8833,9012,33112.4633,1.5933E+12,2020-06-28 07:00:00
1.5933E+12,2020-06-28 07:00:00,9012,9083.57,8948.06,9052.81,12160.07713,1.59335E+12,2020-06-28 19:00:00
1.59335E+12,2020-06-28 19:00:00,9052.8,9191,9020.44,9116.35,18528.09929,1.59339E+12,2020-06-29 07:00:00
1.59339E+12,2020-06-29 07:00:00,9116.16,9148.61,9061.26,9097.38,18130.02947,1.59343E+12,2020-06-29 19:00:00
1.59343E+12,2020-06-29 19:00:00,9097.37,9238,9024.67,9192.56,23990.26379,1.59348E+12,2020-06-30 07:00:00
1.59348E+12,2020-06-30 07:00:00,9192.93,9205,9111.94,9148.9,14406.91919,1.59352E+12,2020-06-30 19:00:00
1.59352E+12,2020-06-30 19:00:00,9148.89,9189,9064.89,9138.55,17056.24361,1.59356E+12,2020-07-01 07:00:00
1.59356E+12,2020-07-01 07:00:00,9138.08,9200,9080.1,9158.98,15499.98495,1.5936E+12,2020-07-01 19:00:00
1.5936E+12,2020-07-01 19:00:00,9159.06,9292,9135.07,9232,22988.54375,1.59365E+12,2020-07-02 07:00:00
1.59365E+12,2020-07-02 07:00:00,9231.99,9261.96,9166.6,9197.01,15828.84762,1.59369E+12,2020-07-02 19:00:00
1.59369E+12,2020-07-02 19:00:00,9196.79,9257.72,8940,9086.54,29896.32045,1.59373E+12,2020-07-03 07:00:00
1.59373E+12,2020-07-03 07:00:00,9086.54,9125,9038.7,9097,15088.66099,1.59378E+12,2020-07-03 19:00:00
1.59378E+12,2020-07-03 19:00:00,9097,9122,9037.47,9058.26,13854.75919,1.59382E+12,2020-07-04 07:00:00
1.59382E+12,2020-07-04 07:00:00,9057.79,9099,9045.34,9057.69,10609.54639,1.59386E+12,2020-07-04 19:00:00
1.59386E+12,2020-07-04 19:00:00,9058.42,9190,9040.04,9135.46,15832.42209,1.59391E+12,2020-07-05 07:00:00
1.59391E+12,2020-07-05 07:00:00,9135,9145.24,8980,9034.48,17095.53826,1.59395E+12,2020-07-05 19:00:00
1.59395E+12,2020-07-05 19:00:00,9034.54,9108.46,8893.03,9069.41,16978.11537,1.59399E+12,2020-07-06 07:00:00
1.59399E+12,2020-07-06 07:00:00,9069.41,9240,9055.92,9222.96,25617.38647,1.59404E+12,2020-07-06 19:00:00
1.59404E+12,2020-07-06 19:00:00,9223,9375,9195.71,9344.2,28845.7458,1.59408E+12,2020-07-07 07:00:00
1.59408E+12,2020-07-07 07:00:00,9342.47,9379.42,9220.04,9270.52,17894.13398,1.59412E+12,2020-07-07 19:00:00
1.59412E+12,2020-07-07 19:00:00,9270.52,9290.28,9203,9257.39,16693.2027,1.59417E+12,2020-07-08 07:00:00
1.59417E+12,2020-07-08 07:00:00,9257.4,9322.59,9231,9309.83,21918.09166,1.59421E+12,2020-07-08 19:00:00
1.59421E+12,2020-07-08 19:00:00,9309.83,9470,9284,9436.06,34222.42612,1.59425E+12,2020-07-09 07:00:00
1.59425E+12,2020-07-09 07:00:00,9436.06,9440.79,9326,9401.71,19927.48923,1.5943E+12,2020-07-09 19:00:00
1.5943E+12,2020-07-09 19:00:00,9401.7,9432.92,9160,9232.43,28116.96141,1.59434E+12,2020-07-10 07:00:00
1.59434E+12,2020-07-10 07:00:00,9232.42,9237.55,9125,9161.49,21216.99552,1.59438E+12,2020-07-10 19:00:00
1.59438E+12,2020-07-10 19:00:00,9161.49,9317.48,9160.59,9288.34,17078.49849,1.59443E+12,2020-07-11 07:00:00
1.59443E+12,2020-07-11 07:00:00,9288.34,9299.28,9178.25,9200.37,13105.30437,1.59447E+12,2020-07-11 19:00:00
1.59447E+12,2020-07-11 19:00:00,9200.37,9253.79,9195,9234.03,9456.061629,1.59451E+12,2020-07-12 07:00:00
1.59451E+12,2020-07-12 07:00:00,9234.02,9294,9230.61,9245.28,11076.05667,1.59456E+12,2020-07-12 19:00:00
1.59456E+12,2020-07-12 19:00:00,9245.28,9345,9157.5,9302.75,19796.64561,1.5946E+12,2020-07-13 07:00:00
1.5946E+12,2020-07-13 07:00:00,9303.31,9321.34,9244.55,9309.04,19087.80741,1.59464E+12,2020-07-13 19:00:00
1.59464E+12,2020-07-13 19:00:00,9309.03,9343.82,9200.89,9242.62,23652.2617,1.59468E+12,2020-07-14 07:00:00
1.59468E+12,2020-07-14 07:00:00,9242.61,9246.72,9113,9232.95,24110.74536,1.59473E+12,2020-07-14 19:00:00
1.59473E+12,2020-07-14 19:00:00,9232.81,9279.54,9182.02,9255.85,21661.80715,1.59477E+12,2020-07-15 07:00:00
1.59477E+12,2020-07-15 07:00:00,9255.85,9276.49,9188,9219.27,17549.01506,1.59481E+12,2020-07-15 19:00:00
1.59481E+12,2020-07-15 19:00:00,9219.22,9248,9160.57,9197.6,21504.56461,1.59486E+12,2020-07-16 07:00:00
1.59486E+12,2020-07-16 07:00:00,9197.6,9226.15,9047.25,9081.61,25578.05787,1.5949E+12,2020-07-16 19:00:00
1.5949E+12,2020-07-16 19:00:00,9081.62,9153,9069.31,9133.72,17797.51332,1.59494E+12,2020-07-17 07:00:00
1.59494E+12,2020-07-17 07:00:00,9133.72,9142.07,9089.81,9138.92,14155.80623,1.59499E+12,2020-07-17 19:00:00
1.59499E+12,2020-07-17 19:00:00,9138.92,9186.83,9128,9154.32,13898.55252,1.59503E+12,2020-07-18 07:00:00
1.59503E+12,2020-07-18 07:00:00,9154.31,9219.3,9121.1,9159.9,12132.74108,1.59507E+12,2020-07-18 19:00:00
1.59507E+12,2020-07-18 19:00:00,9159.91,9200,9147.92,9170.28,10421.80037,1.59512E+12,2020-07-19 07:00:00
1.59512E+12,2020-07-19 07:00:00,9170.3,9180.79,9101.35,9124.41,10700.46383,1.59516E+12,2020-07-19 19:00:00
1.59516E+12,2020-07-19 19:00:00,9124.41,9232.27,9110,9208.99,15351.55559,1.5952E+12,2020-07-20 07:00:00
1.5952E+12,2020-07-20 07:00:00,9208.99,9221.52,9131,9147.75,16223.98479,1.59525E+12,2020-07-20 19:00:00
1.59525E+12,2020-07-20 19:00:00,9147.72,9203.6,9140.82,9160.78,19234.77929,1.59529E+12,2020-07-21 07:00:00
1.59529E+12,2020-07-21 07:00:00,9160.78,9353,9152.8,9344.63,29481.37789,1.59533E+12,2020-07-21 19:00:00
1.59533E+12,2020-07-21 19:00:00,9344.64,9437.73,9318.35,9390,30932.2046,1.59538E+12,2020-07-22 07:00:00
1.59538E+12,2020-07-22 07:00:00,9390,9392.82,9261,9344.68,19780.52809,1.59542E+12,2020-07-22 19:00:00
1.59542E+12,2020-07-22 19:00:00,9344.69,9544,9311.11,9518.16,29034.47602,1.59546E+12,2020-07-23 07:00:00
1.59546E+12,2020-07-23 07:00:00,9518.16,9533.7,9461,9507.01,21059.01272,1.59551E+12,2020-07-23 19:00:00
1.59551E+12,2020-07-23 19:00:00,9507.01,9664,9440.33,9603.27,30797.22078,1.59555E+12,2020-07-24 07:00:00
1.59555E+12,2020-07-24 07:00:00,9603.27,9606.83,9463.44,9532.09,20523.30167,1.59559E+12,2020-07-24 19:00:00
1.59559E+12,2020-07-24 19:00:00,9532.09,9637,9497.44,9537.8,23407.83453,1.59564E+12,2020-07-25 07:00:00
1.59564E+12,2020-07-25 07:00:00,9538.1,9624.13,9513,9574.29,16718.38631,1.59568E+12,2020-07-25 19:00:00
1.59568E+12,2020-07-25 19:00:00,9574.29,9732.9,9552.29,9700.42,23961.15911,1.59572E+12,2020-07-26 07:00:00
1.59572E+12,2020-07-26 07:00:00,9700.42,10111,9650,9970.87,39336.58897,1.59576E+12,2020-07-26 19:00:00
1.59576E+12,2020-07-26 19:00:00,9970.86,9990,9810.5,9931.54,25942.68035,1.59581E+12,2020-07-27 07:00:00
1.59581E+12,2020-07-27 07:00:00,9931.54,10328,9917.21,10255.92,55776.35958,1.59585E+12,2020-07-27 19:00:00
1.59585E+12,2020-07-27 19:00:00,10255.93,11394.86,10223.2,11029.96,94412.57357,1.59589E+12,2020-07-28 07:00:00
1.59589E+12,2020-07-28 07:00:00,11029.96,11242.23,10565,10983.9,55346.76075,1.59594E+12,2020-07-28 19:00:00
1.59594E+12,2020-07-28 19:00:00,10983.89,11180,10840,10906.27,41920.97344,1.59598E+12,2020-07-29 07:00:00
1.59598E+12,2020-07-29 07:00:00,10906.27,11149.66,10812,11101,33789.15515,1.59602E+12,2020-07-29 19:00:00
1.59602E+12,2020-07-29 19:00:00,11101,11342.82,10970.2,11100.53,43048.93909,1.59607E+12,2020-07-30 07:00:00
1.59607E+12,2020-07-30 07:00:00,11100.52,11121.5,10887.28,10926.03,28976.21824,1.59611E+12,2020-07-30 19:00:00
1.59611E+12,2020-07-30 19:00:00,10925.82,11170,10831,11099.61,31818.60822,1.59615E+12,2020-07-31 07:00:00
1.59615E+12,2020-07-31 07:00:00,11099.79,11226,10960,11218.86,25676.62858,1.5962E+12,2020-07-31 19:00:00
1.5962E+12,2020-07-31 19:00:00,11218.86,11444,11111,11335.46,44387.03239,1.59624E+12,2020-08-01 07:00:00
1.59624E+12,2020-08-01 07:00:00,11335.46,11745,11220,11657,44386.94947,1.59628E+12,2020-08-01 19:00:00
1.59628E+12,2020-08-01 19:00:00,11657,11861,11490,11801.17,40700.53565,1.59633E+12,2020-08-02 07:00:00
1.59633E+12,2020-08-02 07:00:00,11801.17,12123.46,10518.5,11109.86,68540.96557,1.59637E+12,2020-08-02 19:00:00
1.59637E+12,2020-08-02 19:00:00,11105.54,11283.41,10960,11071.35,29012.11203,1.59641E+12,2020-08-03 07:00:00
1.59641E+12,2020-08-03 07:00:00,11071.36,11244.99,10936,11231.14,22962.79798,1.59646E+12,2020-08-03 19:00:00
1.59646E+12,2020-08-03 19:00:00,11231.15,11473,11133.75,11219.81,33969.0435,1.5965E+12,2020-08-04 07:00:00
1.5965E+12,2020-08-04 07:00:00,11219.68,11414.98,11000,11117.51,29700.97699,1.59654E+12,2020-08-04 19:00:00
1.59654E+12,2020-08-04 19:00:00,11117.91,11269.45,11012.23,11191.97,28928.13672,1.59659E+12,2020-08-05 07:00:00
1.59659E+12,2020-08-05 07:00:00,11191.99,11450,11093,11438.06,30724.89724,1.59663E+12,2020-08-05 19:00:00
1.59663E+12,2020-08-05 19:00:00,11438.07,11780.93,11391.59,11744.91,44245.35962,1.59667E+12,2020-08-06 07:00:00
1.59667E+12,2020-08-06 07:00:00,11744.91,11799,11562.5,11692.49,27923.31053,1.59672E+12,2020-08-06 19:00:00
1.59672E+12,2020-08-06 19:00:00,11692.49,11900,11620,11762.46,35605.77449,1.59676E+12,2020-08-07 07:00:00
1.59676E+12,2020-08-07 07:00:00,11762.47,11909.94,11680,11755.31,25151.5021,1.5968E+12,2020-08-07 19:00:00
1.5968E+12,2020-08-07 19:00:00,11755.31,11770.65,11322,11594.23,40604.42392,1.59684E+12,2020-08-08 07:00:00
1.59684E+12,2020-08-08 07:00:00,11594.36,11801.72,11512,11775.52,19708.57079,1.59689E+12,2020-08-08 19:00:00
1.59689E+12,2020-08-08 19:00:00,11775.52,11808.27,11585,11761.41,22149.59025,1.59693E+12,2020-08-09 07:00:00
1.59693E+12,2020-08-09 07:00:00,11761.02,11797.11,11605,11686.08,19265.84171,1.59697E+12,2020-08-09 19:00:00
1.59697E+12,2020-08-09 19:00:00,11686.08,11695,11521.97,11681.68,22227.22563,1.59702E+12,2020-08-10 07:00:00
1.59702E+12,2020-08-10 07:00:00,11681.69,12067.35,11450,11733.03,52093.26514,1.59706E+12,2020-08-10 19:00:00
1.59706E+12,2020-08-10 19:00:00,11733.13,11968,11705.51,11892.92,32859.07275,1.5971E+12,2020-08-11 07:00:00
1.5971E+12,2020-08-11 07:00:00,11892.9,11935,11642.45,11741.48,32632.42611,1.59715E+12,2020-08-11 19:00:00
1.59715E+12,2020-08-11 19:00:00,11741.47,11741.47,11125,11392.08,58115.85852,1.59719E+12,2020-08-12 07:00:00
1.59719E+12,2020-08-12 07:00:00,11392.09,11536,11150,11460.44,35343.83577,1.59723E+12,2020-08-12 19:00:00
1.59723E+12,2020-08-12 19:00:00,11460.44,11617.52,11421.55,11564.33,29565.77788,1.59728E+12,2020-08-13 07:00:00
1.59728E+12,2020-08-13 07:00:00,11564.34,11656.99,11270.36,11552.11,34806.73733,1.59732E+12,2020-08-13 19:00:00
1.59732E+12,2020-08-13 19:00:00,11552.12,11792.96,11382.56,11780,35325.75417,1.59736E+12,2020-08-14 07:00:00
1.59736E+12,2020-08-14 07:00:00,11779.77,11828,11634.03,11760.81,29626.38112,1.59741E+12,2020-08-14 19:00:00
1.59741E+12,2020-08-14 19:00:00,11760.81,11850,11635.02,11760.54,30192.47158,1.59745E+12,2020-08-15 07:00:00
1.59745E+12,2020-08-15 07:00:00,11760.55,11980,11759.69,11843.02,27892.35974,1.59749E+12,2020-08-15 19:00:00
1.59749E+12,2020-08-15 19:00:00,11843.03,11977,11680,11852.4,28345.54531,1.59754E+12,2020-08-16 07:00:00
1.59754E+12,2020-08-16 07:00:00,11852.4,11931.72,11723.19,11750.65,20645.97377,1.59758E+12,2020-08-16 19:00:00
1.59758E+12,2020-08-16 19:00:00,11750.65,11916.16,11686,11911,20722.26314,1.59762E+12,2020-08-17 07:00:00
1.59762E+12,2020-08-17 07:00:00,11910.99,11933.15,11769.78,11908.65,22589.69789,1.59767E+12,2020-08-17 19:00:00
1.59767E+12,2020-08-17 19:00:00,11908.67,12468,11780,12281.13,62144.51365,1.59771E+12,2020-08-18 07:00:00
1.59771E+12,2020-08-18 07:00:00,12281.15,12387.77,12157.24,12170.43,30354.17538,1.59775E+12,2020-08-18 19:00:00
1.59775E+12,2020-08-18 19:00:00,12165.76,12259.99,11817.93,11945.01,45569.66015,1.5978E+12,2020-08-19 07:00:00
1.5978E+12,2020-08-19 07:00:00,11945.1,12020.08,11612.71,11842.48,40200.67986,1.59784E+12,2020-08-19 19:00:00
1.59784E+12,2020-08-19 19:00:00,11842.15,11914.67,11561,11754.59,33739.48974,1.59788E+12,2020-08-20 07:00:00
1.59788E+12,2020-08-20 07:00:00,11754.38,11825.78,11668,11817.13,21419.89764,1.59792E+12,2020-08-20 19:00:00
1.59792E+12,2020-08-20 19:00:00,11817.14,11888,11738.81,11853.55,24665.35671,1.59797E+12,2020-08-21 07:00:00
1.59797E+12,2020-08-21 07:00:00,11853.54,11878,11688.04,11715.61,27627.3752,1.59801E+12,2020-08-21 19:00:00
1.59801E+12,2020-08-21 19:00:00,11715.6,11774.92,11485.81,11531.34,36820.93094,1.59805E+12,2020-08-22 07:00:00
1.59805E+12,2020-08-22 07:00:00,11531.23,11640,11376.81,11560.99,25452.96365,1.5981E+12,2020-08-22 19:00:00
1.5981E+12,2020-08-22 19:00:00,11561,11686,11553.77,11662.96,18225.73799,1.59814E+12,2020-08-23 07:00:00
1.59814E+12,2020-08-23 07:00:00,11663.51,11688.81,11514.13,11526.53,17049.17782,1.59818E+12,2020-08-23 19:00:00
1.59818E+12,2020-08-23 19:00:00,11526.54,11718.07,11521.43,11648.13,20850.82687,1.59823E+12,2020-08-24 07:00:00
1.59823E+12,2020-08-24 07:00:00,11648.12,11824.9,11585.09,11793.05,25469.77347,1.59827E+12,2020-08-24 19:00:00
1.59827E+12,2020-08-24 19:00:00,11793.04,11820,11699.04,11748.2,20742.6184,1.59831E+12,2020-08-25 07:00:00
1.59831E+12,2020-08-25 07:00:00,11748.19,11767.85,11510.57,11614.44,23570.98121,1.59836E+12,2020-08-25 19:00:00
1.59836E+12,2020-08-25 19:00:00,11614.44,11614.44,11117.64,11318.42,46019.94206,1.5984E+12,2020-08-26 07:00:00
1.5984E+12,2020-08-26 07:00:00,11318.42,11445.02,11250,11378.58,24475.52187,1.59844E+12,2020-08-26 19:00:00
1.59844E+12,2020-08-26 19:00:00,11378.59,11539.32,11244,11461.43,29522.70936,1.59849E+12,2020-08-27 07:00:00
1.59849E+12,2020-08-27 07:00:00,11461.42,11480.59,11301,11310.01,23437.66098,1.59853E+12,2020-08-27 19:00:00
1.59853E+12,2020-08-27 19:00:00,11310.01,11592.2,11125,11330.38,39808.3754,1.59857E+12,2020-08-28 07:00:00
1.59857E+12,2020-08-28 07:00:00,11330.38,11474.4,11276.89,11471.99,23014.35646,1.59862E+12,2020-08-28 19:00:00
1.59862E+12,2020-08-28 19:00:00,11471.99,11542.65,11396.71,11526.91,22939.55191,1.59866E+12,2020-08-29 07:00:00
1.59866E+12,2020-08-29 07:00:00,11526.9,11580.02,11417.04,11447.38,16140.30898,1.5987E+12,2020-08-29 19:00:00
1.5987E+12,2020-08-29 19:00:00,11447.38,11549,11433.69,11465.84,16833.49023,1.59875E+12,2020-08-30 07:00:00
1.59875E+12,2020-08-30 07:00:00,11465.84,11650,11458,11603.09,19905.26448,1.59879E+12,2020-08-30 19:00:00
1.59879E+12,2020-08-30 19:00:00,11603.09,11719,11557.69,11711.16,23272.61458,1.59883E+12,2020-08-31 07:00:00
1.59883E+12,2020-08-31 07:00:00,11711.17,11726.89,11570,11680.58,24287.20675,1.59888E+12,2020-08-31 19:00:00
1.59888E+12,2020-08-31 19:00:00,11680.72,11800.77,11614.9,11649.51,31066.41099,1.59892E+12,2020-09-01 07:00:00
1.59892E+12,2020-09-01 07:00:00,11649.51,11950,11515,11868.99,38985.06758,1.59896E+12,2020-09-01 19:00:00
1.59896E+12,2020-09-01 19:00:00,11868.98,12050.85,11797.26,11921.97,39163.12609,1.599E+12,2020-09-02 07:00:00
1.599E+12,2020-09-02 07:00:00,11921.97,11954.57,11160.1,11406.02,48662.52767,1.59905E+12,2020-09-02 19:00:00
1.59905E+12,2020-09-02 19:00:00,11406.01,11470.65,11193.79,11388.54,38559.31793,1.59909E+12,2020-09-03 07:00:00
1.59909E+12,2020-09-03 07:00:00,11388.54,11462.6,11180.97,11208.02,34897.15339,1.59913E+12,2020-09-03 19:00:00
1.59913E+12,2020-09-03 19:00:00,11208.01,11249.97,9960.8,10140.85,87052.95262,1.59918E+12,2020-09-04 07:00:00
1.59918E+12,2020-09-04 07:00:00,10138.29,10528.97,10068,10422.17,44651.35841,1.59922E+12,2020-09-04 19:00:00
1.59922E+12,2020-09-04 19:00:00,10422.52,10627.05,9875.5,10446.25,48082.24071,1.59926E+12,2020-09-05 07:00:00
1.59926E+12,2020-09-05 07:00:00,10446.25,10565.68,10123,10225.66,31316.2117,1.59931E+12,2020-09-05 19:00:00
1.59931E+12,2020-09-05 19:00:00,10225.65,10347.87,9825,10166.69,58685.39387,1.59935E+12,2020-09-06 07:00:00
1.59935E+12,2020-09-06 07:00:00,10166.69,10285,9994.86,10266.32,30496.37226,1.59939E+12,2020-09-06 19:00:00
1.59939E+12,2020-09-06 19:00:00,10266.32,10347.14,10120.19,10256.2,25872.41656,1.59944E+12,2020-09-07 07:00:00
1.59944E+12,2020-09-07 07:00:00,10255.89,10312,9995.08,10026.46,26495.8344,1.59948E+12,2020-09-07 19:00:00
1.59948E+12,2020-09-07 19:00:00,10026.47,10410.75,9875,10373.44,36124.39628,1.59952E+12,2020-09-08 07:00:00
1.59952E+12,2020-09-08 07:00:00,10373.45,10438,9930,9982.99,32610.22175,1.59957E+12,2020-09-08 19:00:00
1.59957E+12,2020-09-08 19:00:00,9981.74,10218,9850,10126.65,40881.65667,1.59961E+12,2020-09-09 07:00:00
1.59961E+12,2020-09-09 07:00:00,10126.66,10274.59,9981.01,10221.37,22670.52369,1.59965E+12,2020-09-09 19:00:00
1.59965E+12,2020-09-09 19:00:00,10221.47,10343,10165.99,10219.2,26676.59008,1.5997E+12,2020-09-10 07:00:00
1.5997E+12,2020-09-10 07:00:00,10219.29,10418,10070.83,10292.62,26599.92383,1.59974E+12,2020-09-10 19:00:00
1.59974E+12,2020-09-10 19:00:00,10292.61,10483.35,10250.02,10336.87,31653.82992,1.59978E+12,2020-09-11 07:00:00
1.59978E+12,2020-09-11 07:00:00,10336.86,10380.34,10200,10252.6,23510.53428,1.59983E+12,2020-09-11 19:00:00
1.59983E+12,2020-09-11 19:00:00,10252.6,10397.6,10250.55,10387.89,20319.72019,1.59987E+12,2020-09-12 07:00:00
1.59987E+12,2020-09-12 07:00:00,10387.89,10397.86,10306.34,10341.59,14731.96392,1.59991E+12,2020-09-12 19:00:00
1.59991E+12,2020-09-12 19:00:00,10341.58,10477.97,10269.25,10440.92,20647.18917,1.59996E+12,2020-09-13 07:00:00
1.59996E+12,2020-09-13 07:00:00,10440.67,10580.11,10303.28,10324.89,22516.36779,1.6E+12,2020-09-13 19:00:00
1.6E+12,2020-09-13 19:00:00,10324.88,10352.21,10200,10332.83,21321.24208,1.60004E+12,2020-09-14 07:00:00
1.60004E+12,2020-09-14 07:00:00,10332.84,10479,10212.34,10469.82,26804.70615,1.60008E+12,2020-09-14 19:00:00
